"id","round","game_date","venue_id","home_team_id","away_team_id","season_year","afltables_game_id","home_score_str","away_score_str","home_score_goals","home_score_behinds","home_score_total","away_score_goals","away_score_behinds","away_score_total","margin","home_result","away_result"
13224,"R11","2023-05-28",10,20617,5,2023,16289,"14.11.95","10.18.78",14,11,95,10,18,78,17,"W","L"
13225,"R12","2023-06-02",4,19881,19974,2023,16290,"8.13.61","6.8.44",8,13,61,6,8,44,17,"W","L"
13226,"R12","2023-06-03",10,20893,20433,2023,16291,"23.13.151","14.12.96",23,13,151,14,12,96,55,"W","L"
13227,"R12","2023-06-03",11,20894,20158,2023,16292,"8.9.57","18.12.120",8,9,57,18,12,120,63,"L","W"
13228,"R12","2023-06-03",14,20802,20710,2023,16293,"10.15.75","15.7.97",10,15,75,15,7,97,22,"L","W"
13229,"R12","2023-06-03",70,20066,20617,2023,16294,"16.16.112","13.9.87",16,16,112,13,9,87,25,"W","L"
13230,"R12","2023-06-04",188,20157,20065,2023,16295,"15.14.104","16.14.110",15,14,104,16,14,110,6,"L","W"
13231,"R12","2023-06-04",14,20434,20525,2023,16296,"16.9.105","15.9.99",16,9,105,15,9,99,6,"W","L"
13232,"R13","2023-06-08",1,19882,20709,2023,16297,"9.12.66","12.8.80",9,12,66,12,8,80,14,"L","W"
13233,"R13","2023-06-09",14,20802,20893,2023,16298,"13.7.85","16.11.107",13,7,85,16,11,107,22,"L","W"
13234,"R13","2023-06-10",4,20433,5,2023,16299,"15.8.98","11.7.73",15,8,98,11,7,73,25,"W","L"
13235,"R13","2023-06-10",10,20617,20894,2023,16300,"27.12.174","8.4.52",27,12,174,8,4,52,122,"W","L"
13236,"R13","2023-06-10",11,20986,20065,2023,16301,"10.10.70","12.13.85",10,10,70,12,13,85,15,"L","W"
13237,"R13","2023-06-11",52,20525,20157,2023,16302,"11.9.75","15.13.103",11,9,75,15,13,103,28,"L","W"
13238,"R13","2023-06-11",4,19974,20434,2023,16303,"6.16.52","13.8.86",6,16,52,13,8,86,34,"L","W"
13239,"R13","2023-06-12",4,19881,20158,2023,16304,"8.18.66","9.8.62",8,18,66,9,8,62,4,"W","L"
13240,"R14","2023-06-15",10,20893,20710,2023,16305,"16.14.110","11.6.72",16,14,110,11,6,72,38,"W","L"
13241,"R14","2023-06-16",2,5,19882,2023,16306,"13.19.97","12.9.81",13,19,97,12,9,81,16,"W","L"
13242,"R14","2023-06-17",188,20157,20986,2023,16307,"16.10.106","5.6.36",16,10,106,5,6,36,70,"W","L"
13243,"R14","2023-06-17",4,20065,20709,2023,16308,"13.12.90","11.4.70",13,12,90,11,4,70,20,"W","L"
13244,"R14","2023-06-18",4,19974,20066,2023,16309,"18.12.120","8.13.61",18,12,120,8,13,61,59,"W","L"
13245,"R14","2023-06-18",14,20525,20802,2023,16310,"13.6.84","15.15.105",13,6,84,15,15,105,21,"L","W"
13246,"R15","2023-06-22",7,20710,19881,2023,16311,"11.12.78","8.15.63",11,12,78,8,15,63,15,"W","L"
13247,"R15","2023-06-23",14,20709,5,2023,16312,"8.8.56","12.12.84",8,8,56,12,12,84,28,"L","W"
13248,"R15","2023-06-24",1,19882,20894,2023,16313,"31.19.205","5.4.34",31,19,205,5,4,34,171,"W","L"
13249,"R15","2023-06-24",11,20986,20434,2023,16314,"14.9.93","9.7.61",14,9,93,9,7,61,32,"W","L"
13250,"R15","2023-06-25",4,20158,20617,2023,16315,"12.10.82","11.14.80",12,10,82,11,14,80,2,"W","L"
13251,"R15","2023-06-25",3,20066,20433,2023,16316,"14.17.101","5.4.34",14,17,101,5,4,34,67,"W","L"
13252,"R16","2023-06-29",2,5,20065,2023,16317,"20.14.134","7.11.53",20,14,134,7,11,53,81,"W","L"
13253,"R16","2023-06-30",1,19882,20710,2023,16318,"6.18.54","7.12.54",6,18,54,7,12,54,0,"D","D"
13254,"R16","2023-07-01",10,20617,20525,2023,16319,"21.12.138","11.6.72",21,12,138,11,6,72,66,"W","L"
13255,"R16","2023-07-01",14,20802,20986,2023,16320,"16.6.102","11.7.73",16,6,102,11,7,73,29,"W","L"
13256,"R16","2023-07-01",3,20066,20158,2023,16321,"5.12.42","18.12.120",5,12,42,18,12,120,78,"L","W"
13257,"R16","2023-07-01",4,20434,20893,2023,16322,"10.14.74","11.12.78",10,14,74,11,12,78,4,"L","W"
13258,"R16","2023-07-02",4,20433,19974,2023,16323,"7.10.52","17.10.112",7,10,52,17,10,112,60,"L","W"
13259,"R16","2023-07-02",94,19881,20157,2023,16324,"5.15.45","7.5.47",5,15,45,7,5,47,2,"L","W"
13260,"R16","2023-07-02",11,20894,20709,2023,16325,"12.5.77","12.13.85",12,5,77,12,13,85,8,"L","W"
13261,"R17","2023-07-06",4,20065,19882,2023,16326,"12.16.88","11.9.75",12,16,88,11,9,75,13,"W","L"
13262,"R17","2023-07-07",14,20802,20158,2023,16327,"11.11.77","13.11.89",11,11,77,13,11,89,12,"L","W"
13263,"R17","2023-07-08",2,5,20894,2023,16328,"16.20.116","5.5.35",16,20,116,5,5,35,81,"W","L"
13264,"R17","2023-07-08",188,20157,20433,2023,16329,"12.13.85","10.12.72",12,13,85,10,12,72,13,"W","L"
13265,"R17","2023-07-08",14,20709,19881,2023,16330,"8.10.58","12.7.79",8,10,58,12,7,79,21,"L","W"
13266,"R17","2023-07-08",10,20893,20066,2023,16331,"16.10.106","11.7.73",16,10,106,11,7,73,33,"W","L"
13267,"R17","2023-07-09",7,20710,20525,2023,16332,"19.11.125","9.9.63",19,11,125,9,9,63,62,"W","L"
13268,"R17","2023-07-09",14,20434,20617,2023,16333,"17.13.115","15.7.97",17,13,115,15,7,97,18,"W","L"
13269,"R17","2023-07-09",11,20986,19974,2023,16334,"6.9.45","14.14.98",6,9,45,14,14,98,53,"L","W"
13270,"R18","2023-07-13",1,19882,20802,2023,16335,"11.12.78","11.10.76",11,12,78,11,10,76,2,"W","L"
13271,"R18","2023-07-14",4,19881,5,2023,16336,"16.9.105","16.8.104",16,9,105,16,8,104,1,"W","L"
13272,"R18","2023-07-15",4,20158,20986,2023,16337,"18.5.113","10.7.67",18,5,113,10,7,67,46,"W","L"
13273,"R18","2023-07-15",3,20066,20709,2023,16338,"11.11.77","8.3.51",11,11,77,8,3,51,26,"W","L"
13274,"R18","2023-07-15",14,19974,20893,2023,16339,"18.14.122","10.12.72",18,14,122,10,12,72,50,"W","L"
13275,"R18","2023-07-15",7,20710,20434,2023,16340,"18.14.122","7.3.45",18,14,122,7,3,45,77,"W","L"
13276,"R18","2023-07-15",10,20617,20157,2023,16341,"8.9.57","10.11.71",8,9,57,10,11,71,14,"L","W"
13277,"R18","2023-07-16",14,20525,20433,2023,16342,"6.4.40","12.16.88",6,4,40,12,16,88,48,"L","W"
13278,"R18","2023-07-16",11,20894,20065,2023,16343,"8.12.60","14.14.98",8,12,60,14,14,98,38,"L","W"
13279,"R19","2023-07-21",14,20434,20802,2023,16344,"7.7.49","13.12.90",7,7,49,13,12,90,41,"L","W"
13280,"R19","2023-07-22",4,20065,20433,2023,16345,"14.12.96","15.5.95",14,12,96,15,5,95,1,"W","L"
13281,"R19","2023-07-22",14,19974,20894,2023,16346,"21.14.140","10.9.69",21,14,140,10,9,69,71,"W","L"
13282,"R19","2023-07-22",2,5,20710,2023,16347,"9.10.64","7.11.53",9,10,64,7,11,53,11,"W","L"
13283,"R19","2023-07-22",10,20893,20158,2023,16348,"12.11.83","13.7.85",12,11,83,13,7,85,2,"L","W"
13284,"R19","2023-07-22",11,20986,19882,2023,16349,"12.4.76","16.9.105",12,4,76,16,9,105,29,"L","W"
13285,"R19","2023-07-23",225,20157,20066,2023,16350,"15.13.103","9.9.63",15,13,103,9,9,63,40,"W","L"
13286,"R19","2023-07-23",4,19881,20617,2023,16351,"14.13.97","13.15.93",14,13,97,13,15,93,4,"W","L"
13287,"R19","2023-07-23",14,20709,20525,2023,16352,"9.15.69","9.7.61",9,15,69,9,7,61,8,"W","L"
13288,"R20","2023-07-28",4,20158,19974,2023,16353,"10.16.76","14.9.93",10,16,76,14,9,93,17,"L","W"
13289,"R20","2023-07-29",17,20802,20157,2023,16354,"10.13.73","11.12.78",10,13,73,11,12,78,5,"L","W"
13290,"R20","2023-07-29",7,20710,20986,2023,16355,"9.10.64","10.11.71",9,10,64,10,11,71,7,"L","W"
13291,"R20","2023-07-29",3,20066,5,2023,16356,"15.6.96","7.13.55",15,6,96,7,13,55,41,"W","L"
13292,"R20","2023-07-29",14,20434,19882,2023,16357,"15.9.99","15.11.101",15,9,99,15,11,101,2,"L","W"
13293,"R20","2023-07-29",10,20617,20893,2023,16358,"16.16.112","9.11.65",16,16,112,9,11,65,47,"W","L"
13294,"R20","2023-07-30",14,20433,20709,2023,16359,"14.9.93","19.8.122",14,9,93,19,8,122,29,"L","W"
13295,"R20","2023-07-30",4,20065,19881,2023,16360,"15.8.98","20.10.130",15,8,98,20,10,130,32,"L","W"
13296,"R20","2023-07-30",11,20894,20525,2023,16361,"10.12.72","10.7.67",10,12,72,10,7,67,5,"W","L"
13297,"R21","2023-08-04",14,20802,20065,2023,16362,"19.12.126","10.11.71",19,12,126,10,11,71,55,"W","L"
13298,"R21","2023-08-05",14,20434,20894,2023,16363,"10.13.73","11.6.72",10,13,73,11,6,72,1,"W","L"
13299,"R21","2023-08-05",10,20617,20066,2023,16364,"13.11.89","9.7.61",13,11,89,9,7,61,28,"W","L"
13300,"R21","2023-08-05",4,20433,20158,2023,16365,"16.9.105","11.7.73",16,9,105,11,7,73,32,"W","L"
13301,"R21","2023-08-05",7,20710,20893,2023,16366,"14.13.97","12.13.85",14,13,97,12,13,85,12,"W","L"
13302,"R21","2023-08-05",188,20157,19882,2023,16367,"12.13.85","15.6.96",12,13,85,15,6,96,11,"L","W"
13303,"R21","2023-08-06",52,20525,19881,2023,16368,"10.11.71","15.13.103",10,11,71,15,13,103,32,"L","W"
13304,"R21","2023-08-06",14,20709,19974,2023,16369,"8.6.54","10.13.73",8,6,54,10,13,73,19,"L","W"
13305,"R21","2023-08-06",11,20986,5,2023,16370,"11.8.74","11.11.77",11,8,74,11,11,77,3,"L","W"
13306,"R22","2023-08-11",4,20158,20710,2023,16371,"16.13.109","15.11.101",16,13,109,15,11,101,8,"W","L"
13307,"R22","2023-08-12",14,20525,20434,2023,16372,"12.5.77","13.8.86",12,5,77,13,8,86,9,"L","W"
13308,"R22","2023-08-12",1,19882,20066,2023,16373,"18.6.114","13.12.90",18,6,114,13,12,90,24,"W","L"
13309,"R22","2023-08-12",2,5,20617,2023,16374,"15.9.99","13.15.93",15,9,99,13,15,93,6,"W","L"
13310,"R22","2023-08-12",4,19974,19881,2023,16375,"9.6.60","8.8.56",9,6,60,8,8,56,4,"W","L"
13311,"R22","2023-08-12",11,20894,20986,2023,16376,"4.9.33","20.14.134",4,9,33,20,14,134,101,"L","W"
13312,"R22","2023-08-13",68,20433,20802,2023,16377,"9.13.67","9.10.64",9,13,67,9,10,64,3,"W","L"
13313,"R22","2023-08-13",14,20709,20065,2023,16378,"14.9.93","8.9.57",14,9,93,8,9,57,36,"W","L"
13314,"R22","2023-08-13",10,20893,20157,2023,16379,"21.10.136","13.7.85",21,10,136,13,7,85,51,"W","L"
13315,"R23","2023-08-18",14,20158,5,2023,16380,"15.10.100","19.10.124",15,10,100,19,10,124,24,"L","W"
13316,"R23","2023-08-19",4,20065,20525,2023,16381,"14.17.101","10.12.72",14,17,101,10,12,72,29,"W","L"
13317,"R23","2023-08-19",3,20066,19974,2023,16382,"13.9.87","13.13.91",13,9,87,13,13,91,4,"L","W"
13318,"R23","2023-08-19",188,20157,20434,2023,16383,"25.12.162","5.6.36",25,12,162,5,6,36,126,"W","L"
13319,"R23","2023-08-19",14,20709,20710,2023,16384,"12.16.88","8.7.55",12,16,88,8,7,55,33,"W","L"
13320,"R23","2023-08-19",10,20617,19882,2023,16385,"10.13.73","11.8.74",10,13,73,11,8,74,1,"L","W"
13321,"R23","2023-08-20",14,20802,20894,2023,16386,"12.13.85","14.8.92",12,13,85,14,8,92,7,"L","W"
13322,"R23","2023-08-20",4,19881,20433,2023,16387,"13.9.87","9.6.60",13,9,87,9,6,60,27,"W","L"
13323,"R23","2023-08-20",11,20986,20893,2023,16388,"8.10.58","11.8.74",8,10,58,11,8,74,16,"L","W"
13324,"R24","2023-08-25",4,20434,20158,2023,16389,"3.13.31","16.5.101",3,13,31,16,5,101,70,"L","W"
13325,"R24","2023-08-26",4,20433,20986,2023,16390,"8.8.56","14.9.93",8,8,56,14,9,93,37,"L","W"
13326,"R24","2023-08-26",52,20525,20066,2023,16391,"20.12.132","14.13.97",20,12,132,14,13,97,35,"W","L"
13327,"R24","2023-08-26",2,5,20709,2023,16392,"9.18.72","9.6.60",9,18,72,9,6,60,12,"W","L"
13328,"R24","2023-08-26",7,20710,20802,2023,16393,"11.13.79","16.8.104",11,13,79,16,8,104,25,"L","W"
13329,"R24","2023-08-26",11,20894,20617,2023,16394,"12.6.78","17.21.123",12,6,78,17,21,123,45,"L","W"
13330,"R24","2023-08-27",10,20893,20065,2023,16395,"13.16.94","8.15.63",13,16,94,8,15,63,31,"W","L"
13331,"R24","2023-08-27",1,19882,19881,2023,16396,"7.14.56","11.11.77",7,14,56,11,11,77,21,"L","W"
13332,"R24","2023-08-27",14,19974,20157,2023,16397,"11.7.73","16.9.105",11,7,73,16,9,105,32,"L","W"
13333,"RQF","2023-09-07",4,20158,19881,2023,16398,"9.6.60","7.11.53",9,6,60,7,11,53,7,"W","L"
13334,"REF","2023-09-08",4,19974,19882,2023,16399,"11.8.74","9.14.68",11,8,74,9,14,68,6,"W","L"
13335,"REF","2023-09-09",4,20709,20157,2023,16400,"11.11.77","15.11.101",11,11,77,15,11,101,24,"L","W"
13336,"RQF","2023-09-09",2,5,20893,2023,16401,"19.9.123","11.9.75",19,9,123,11,9,75,48,"W","L"
13337,"RSF","2023-09-15",4,19881,19974,2023,16402,"9.17.71","11.7.73",9,17,71,11,7,73,2,"L","W"
13338,"RSF","2023-09-16",10,20893,20157,2023,16403,"9.16.70","13.15.93",9,16,70,13,15,93,23,"L","W"
13339,"RPF","2023-09-22",4,20158,20157,2023,16404,"8.10.58","8.9.57",8,10,58,8,9,57,1,"W","L"
13340,"RPF","2023-09-23",2,5,19974,2023,16405,"11.13.79","9.9.63",11,13,79,9,9,63,16,"W","L"
13341,"RGF","2023-09-30",4,20158,5,2023,16406,"12.18.90","13.8.86",12,18,90,13,8,86,4,"W","L"
9941,"R1","2024-03-07",1,19882,19881,2024,16407,"12.14.86","9.10.64",12,14,86,9,10,64,22,"W","L"
9942,"R1","2024-03-08",2,5,19974,2024,16408,"12.13.85","13.8.86",12,13,85,13,8,86,1,"L","W"
9945,"R1","2024-03-09",3,20066,20065,2024,16409,"14.15.99","9.6.60",14,15,99,9,6,60,39,"W","L"
9946,"R1","2024-03-09",188,20157,20158,2024,16410,"18.6.114","11.16.82",18,6,114,11,16,82,32,"W","L"
9949,"R2","2024-03-14",4,19974,20065,2024,16411,"12.14.86","12.9.81",12,14,86,12,9,81,5,"W","L"
9951,"R2","2024-03-15",4,20158,19882,2024,16412,"10.9.69","15.12.102",10,9,69,15,12,102,33,"L","W"
9953,"R2","2024-03-16",4,20434,20433,2024,16413,"17.5.107","11.17.83",17,5,107,11,17,83,24,"W","L"
9955,"R2","2024-03-16",188,20157,20525,2024,16414,"17.19.121","13.4.82",17,19,121,13,4,82,39,"W","L"
9959,"R2","2024-03-16",7,20710,20709,2024,16415,"10.16.76","9.14.68",10,16,76,9,14,68,8,"W","L"
9957,"R2","2024-03-16",3,20066,20617,2024,16416,"8.12.60","8.6.54",8,12,60,8,6,54,6,"W","L"
9960,"R2","2024-03-17",4,19881,20802,2024,16417,"16.13.109","9.10.64",16,13,109,9,10,64,45,"W","L"
9962,"R2","2024-03-17",10,20893,20894,2024,16418,"16.24.120","10.10.70",16,24,120,10,10,70,50,"W","L"
9965,"R2","2024-03-17",11,20986,5,2024,16419,"14.9.93","10.10.70",14,9,93,10,10,70,23,"W","L"
9966,"R3","2024-03-21",4,20709,20158,2024,16420,"14.10.94","12.7.79",14,10,94,12,7,79,15,"W","L"
9968,"R3","2024-03-22",10,20617,20710,2024,16421,"11.11.77","14.12.96",11,11,77,14,12,96,19,"L","W"
9970,"R3","2024-03-23",14,20525,20986,2024,16422,"11.10.76","15.12.102",11,10,76,15,12,102,26,"L","W"
9972,"R3","2024-03-23",4,20433,19881,2024,16423,"5.8.38","14.9.93",5,8,38,14,9,93,55,"L","W"
9974,"R3","2024-03-23",1,19882,20434,2024,16424,"19.17.131","15.11.101",19,17,131,15,11,101,30,"W","L"
9977,"R3","2024-03-24",17,20802,20066,2024,16425,"18.7.115","10.7.67",18,7,115,10,7,67,48,"W","L"
9981,"R3","2024-03-24",4,20065,20893,2024,16426,"13.14.92","18.14.122",13,14,92,18,14,122,30,"L","W"
9978,"R3","2024-03-24",11,20894,20157,2024,16427,"5.13.43","16.12.108",5,13,43,16,12,108,65,"L","W"
9982,"R4","2024-03-28",2,5,20158,2024,16428,"10.12.72","14.8.92",10,12,72,14,8,92,20,"L","W"
9984,"R4","2024-03-29",14,20525,19974,2024,16429,"12.9.81","21.11.137",12,9,81,21,11,137,56,"L","W"
9987,"R4","2024-03-29",11,20986,20617,2024,16430,"9.15.69","4.10.34",9,15,69,4,10,34,35,"W","L"
9989,"R4","2024-03-30",14,20434,20709,2024,16431,"10.11.71","9.13.67",10,11,71,9,13,67,4,"W","L"
9991,"R4","2024-03-30",10,20893,19881,2024,16432,"13.11.89","15.6.96",13,11,89,15,6,96,7,"L","W"
9993,"R4","2024-03-31",14,20802,20894,2024,16433,"16.10.106","3.12.30",16,10,106,3,12,30,76,"W","L"
9994,"R4","2024-03-31",4,20065,19882,2024,16434,"11.16.82","11.11.77",11,16,82,11,11,77,5,"W","L"
9996,"R4","2024-04-01",4,20433,20710,2024,16435,"10.10.70","17.4.106",10,10,70,17,4,106,36,"L","W"
9999,"R5","2024-04-04",10,20617,19881,2024,16436,"8.15.63","10.18.78",8,15,63,10,18,78,15,"L","W"
10001,"R5","2024-04-05",28,5,20525,2024,16437,"16.16.112","6.6.42",16,16,112,6,6,42,70,"W","L"
10002,"R5","2024-04-05",10,20893,20434,2024,16438,"17.9.111","6.6.42",17,9,111,6,6,42,69,"W","L"
10005,"R5","2024-04-06",30,20894,19882,2024,16439,"11.12.78","15.14.104",11,12,78,15,14,104,26,"L","W"
10007,"R5","2024-04-06",10,20986,19974,2024,16440,"9.9.63","10.13.73",9,9,63,10,13,73,10,"L","W"
10008,"R5","2024-04-06",10,20802,20710,2024,16441,"14.7.91","14.11.95",14,7,91,14,11,95,4,"L","W"
10010,"R5","2024-04-07",30,20066,20157,2024,16442,"13.11.89","18.9.117",13,11,89,18,9,117,28,"L","W"
10012,"R5","2024-04-07",28,20065,20709,2024,16443,"9.6.60","9.13.67",9,6,60,9,13,67,7,"L","W"
10015,"R5","2024-04-07",10,20158,20433,2024,16444,"11.11.77","11.6.72",11,11,77,11,6,72,5,"W","L"
10016,"R6","2024-04-11",4,19881,5,2024,16445,"8.12.60","12.10.82",8,12,60,12,10,82,22,"L","W"
10019,"R6","2024-04-12",14,20802,20434,2024,16446,"9.13.67","15.6.96",9,13,67,15,6,96,29,"L","W"
10021,"R6","2024-04-13",225,20157,20709,2024,16447,"11.14.80","12.7.79",11,14,80,12,7,79,1,"W","L"
10023,"R6","2024-04-13",14,19974,20617,2024,16448,"14.14.98","16.4.100",14,14,98,16,4,100,2,"L","W"
10024,"R6","2024-04-13",10,20893,20986,2024,16449,"9.12.66","9.9.63",9,12,66,9,9,63,3,"W","L"
10027,"R6","2024-04-13",3,20066,20433,2024,16450,"16.13.109","8.8.56",16,13,109,8,8,56,53,"W","L"
10029,"R6","2024-04-14",7,20710,20525,2024,16451,"21.13.139","10.4.64",21,13,139,10,4,64,75,"W","L"
10031,"R6","2024-04-14",11,20894,20065,2024,16452,"16.13.109","10.10.70",16,13,109,10,10,70,39,"W","L"
10032,"R7","2024-04-18",14,20709,20802,2024,16453,"9.10.64","19.10.124",9,10,64,19,10,124,60,"L","W"
10034,"R7","2024-04-19",10,20617,20434,2024,16454,"11.9.75","10.18.78",11,9,75,10,18,78,3,"L","W"
10037,"R7","2024-04-20",4,20158,20893,2024,16455,"17.21.123","12.9.81",17,21,123,12,9,81,42,"W","L"
10039,"R7","2024-04-20",14,19974,20157,2024,16456,"17.15.117","15.8.98",17,15,117,15,8,98,19,"W","L"
10042,"R7","2024-04-20",2,5,20710,2024,16457,"4.13.37","9.9.63",4,13,37,9,9,63,26,"L","W"
10040,"R7","2024-04-20",11,20894,20986,2024,16458,"16.9.105","10.8.68",16,9,105,10,8,68,37,"W","L"
10044,"R7","2024-04-21",1,19882,20066,2024,16459,"17.8.110","8.9.57",17,8,110,8,9,57,53,"W","L"
10047,"R7","2024-04-21",14,20525,20433,2024,16460,"10.8.68","17.11.113",10,8,68,17,11,113,45,"L","W"
10049,"R8","2024-04-24",4,20065,19881,2024,16461,"5.12.42","13.7.85",5,12,42,13,7,85,43,"L","W"
10051,"R8","2024-04-25",4,20434,20158,2024,16462,"12.13.85","12.13.85",12,13,85,12,13,85,0,"D","D"
10053,"R8","2024-04-25",225,20157,5,2024,16463,"17.11.113","8.11.59",17,11,113,8,11,59,54,"W","L"
10054,"R8","2024-04-26",10,20893,20709,2024,16464,"11.16.82","11.6.72",11,16,82,11,6,72,10,"W","L"
10056,"R8","2024-04-27",52,20525,20617,2024,16465,"12.9.81","20.18.138",12,9,81,20,18,138,57,"L","W"
10059,"R8","2024-04-27",4,20710,19974,2024,16466,"18.10.118","15.15.105",18,10,118,15,15,105,13,"W","L"
10061,"R8","2024-04-27",11,20986,20802,2024,16467,"14.11.95","10.11.71",14,11,95,10,11,71,24,"W","L"
10063,"R8","2024-04-28",3,20066,20894,2024,16468,"17.10.112","12.3.75",17,10,112,12,3,75,37,"W","L"
10064,"R8","2024-04-28",4,20433,19882,2024,16469,"5.12.42","18.10.118",5,12,42,18,10,118,76,"L","W"
10067,"R9","2024-05-02",10,20617,20893,2024,16470,"12.6.78","5.18.48",12,6,78,5,18,48,30,"W","L"
10068,"R9","2024-05-03",4,19974,20158,2024,16471,"12.7.79","12.13.85",12,7,79,12,13,85,6,"L","W"
10070,"R9","2024-05-04",1,19882,20157,2024,16472,"14.14.98","10.9.69",14,14,98,10,9,69,29,"W","L"
10073,"R9","2024-05-04",14,20709,20525,2024,16473,"15.13.103","10.5.65",15,13,103,10,5,65,38,"W","L"
10076,"R9","2024-05-04",4,19881,20710,2024,16474,"10.14.74","9.12.66",10,14,74,9,12,66,8,"W","L"
10074,"R9","2024-05-04",11,20894,20434,2024,16475,"11.5.71","11.11.77",11,5,71,11,11,77,6,"L","W"
10078,"R9","2024-05-05",4,20065,20986,2024,16476,"6.13.49","15.13.103",6,13,49,15,13,103,54,"L","W"
10081,"R9","2024-05-05",14,20802,20433,2024,16477,"14.7.91","14.14.98",14,7,91,14,14,98,7,"L","W"
10082,"R9","2024-05-05",2,5,20066,2024,16478,"10.19.79","6.9.45",10,19,79,6,9,45,34,"W","L"
10085,"R10","2024-05-09",4,19974,19881,2024,16479,"12.5.77","11.10.76",12,5,77,11,10,76,1,"W","L"
10089,"R10","2024-05-10",7,20710,20893,2024,16480,"14.11.95","15.11.101",14,11,95,15,11,101,6,"L","W"
10087,"R10","2024-05-10",11,20986,19882,2024,16481,"4.15.39","13.9.87",4,15,39,13,9,87,48,"L","W"
10090,"R10","2024-05-11",68,20433,20709,2024,16482,"8.10.58","7.11.53",8,10,58,7,11,53,5,"W","L"
10093,"R10","2024-05-11",14,20434,20157,2024,16483,"12.10.82","9.8.62",12,10,82,9,8,62,20,"W","L"
10096,"R10","2024-05-11",4,20065,20802,2024,16484,"6.6.42","19.19.133",6,6,42,19,19,133,91,"L","W"
10095,"R10","2024-05-11",70,20066,20525,2024,16485,"17.18.120","7.10.52",17,18,120,7,10,52,68,"W","L"
10099,"R10","2024-05-12",14,20158,20894,2024,16486,"15.13.103","5.7.37",15,13,103,5,7,37,66,"W","L"
10101,"R10","2024-05-12",10,20617,5,2024,16487,"13.12.90","13.12.90",13,12,90,13,12,90,0,"D","D"
10102,"R11","2024-05-16",70,20066,20710,2024,16488,"26.8.164","15.10.100",26,8,164,15,10,100,64,"W","L"
10104,"R11","2024-05-17",1,19882,19974,2024,16489,"17.15.117","9.11.65",17,15,117,9,11,65,52,"W","L"
10107,"R11","2024-05-18",4,20158,20617,2024,16490,"12.6.78","11.8.74",12,6,78,11,8,74,4,"W","L"
10108,"R11","2024-05-18",188,20157,20802,2024,16491,"6.7.43","8.22.70",6,7,43,8,22,70,27,"L","W"
10110,"R11","2024-05-18",14,20709,20986,2024,16492,"8.7.55","9.18.72",8,7,55,9,18,72,17,"L","W"
10113,"R11","2024-05-18",2,5,20065,2024,16493,"26.7.163","6.8.44",26,7,163,6,8,44,119,"W","L"
10115,"R11","2024-05-19",14,20434,20525,2024,16494,"16.10.106","10.6.66",16,10,106,10,6,66,40,"W","L"
10117,"R11","2024-05-19",10,20893,20433,2024,16495,"11.14.80","12.7.79",11,14,80,12,7,79,1,"W","L"
10119,"R11","2024-05-19",11,20894,19881,2024,16496,"16.9.105","10.10.70",16,9,105,10,10,70,35,"W","L"
10121,"R12","2024-05-23",14,20802,19882,2024,16497,"12.16.88","16.6.102",12,16,88,16,6,102,14,"L","W"
10123,"R12","2024-05-24",11,20986,20158,2024,16498,"11.9.75","10.15.75",11,9,75,10,15,75,0,"D","D"
10125,"R12","2024-05-25",14,19974,20066,2024,16499,"15.12.102","11.7.73",15,12,102,11,7,73,29,"W","L"
10126,"R12","2024-05-25",52,20525,20893,2024,16500,"7.6.48","16.11.107",7,6,48,16,11,107,59,"L","W"
10129,"R12","2024-05-25",7,20710,20157,2024,16501,"11.8.74","11.12.78",11,8,74,11,12,78,4,"L","W"
10130,"R12","2024-05-25",4,20065,20434,2024,16502,"10.14.74","12.14.86",10,14,74,12,14,86,12,"L","W"
10132,"R12","2024-05-26",14,20433,5,2024,16503,"15.10.100","10.15.75",15,10,100,10,15,75,25,"W","L"
10134,"R12","2024-05-26",4,19881,20709,2024,16504,"14.16.100","9.8.62",14,16,100,9,8,62,38,"W","L"
10137,"R12","2024-05-26",10,20617,20894,2024,16505,"21.11.137","5.8.38",21,11,137,5,8,38,99,"W","L"
10138,"R13","2024-05-30",10,20893,19974,2024,16506,"10.11.71","16.11.107",10,11,71,16,11,107,36,"L","W"
10140,"R13","2024-05-31",14,20158,20802,2024,16507,"12.10.82","15.10.100",12,10,82,15,10,100,18,"L","W"
10142,"R13","2024-06-01",4,20433,20617,2024,16508,"16.11.107","12.8.80",16,11,107,12,8,80,27,"W","L"
10145,"R13","2024-06-01",11,20894,20709,2024,16509,"10.8.68","12.10.82",10,8,68,12,10,82,14,"L","W"
10147,"R13","2024-06-01",7,20710,20065,2024,16510,"15.9.99","10.9.69",15,9,99,10,9,69,30,"W","L"
10148,"R13","2024-06-02",94,19881,20986,2024,16511,"7.7.49","22.9.141",7,7,49,22,9,141,92,"L","W"
10150,"R13","2024-06-02",3,20066,20434,2024,16512,"14.7.91","11.14.80",14,7,91,11,14,80,11,"W","L"
10153,"R14","2024-06-06",10,20617,20065,2024,16513,"10.11.71","12.7.79",10,11,71,12,7,79,8,"L","W"
10155,"R14","2024-06-07",14,20802,5,2024,16514,"10.11.71","17.12.114",10,11,71,17,12,114,43,"L","W"
10156,"R14","2024-06-08",68,20433,20157,2024,16515,"12.13.85","12.7.79",12,13,85,12,7,79,6,"W","L"
10159,"R14","2024-06-08",11,20894,20525,2024,16516,"8.17.65","11.8.74",8,17,65,11,8,74,9,"L","W"
